frame.number,time.delta.prevPkt,ping.missed,kalive.Violated,Direction,tcp.stream,mqtt.len,mqtt.hdrflags,mqtt.msgtype,mqtt.hdr_reserved,mqtt.dupflag,mqtt.qos,mqtt.retain,mqtt.conack.flags.reserved,mqtt.conack.flags,mqtt.conack.flags.sp,mqtt.msgid,mqtt.topic_len,mqtt.topic,mqtt.topic.null,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.topic.wildcard,mqtt.willtopic_len,mqtt.willtopic.null,mqtt.willtopic.empty,mqtt.willtopic.wildcard,mqtt.willmsg_len,mqtt.msg.empty,mqtt.proto_len,mqtt.protoname,mqtt.clientid_len,mqtt.clientid,mqtt.ver,mqtt.conflags,mqtt.conflag.retain,mqtt.conflag.qos,mqtt.conflag.willflag,mqtt.conflag.cleansess,mqtt.conflag.reserved,mqtt.kalive,mqtt.subscription_options,mqtt.subscription_options_qos,mqtt.subscription_options_nl,mqtt.subscription_options_rap,mqtt.subscription_options_retain,mqtt.subscription_options_reserved,mqtt.connack.reason_code,mqtt.puback.reason_code,mqtt.suback.reason_code,mqtt.unsuback.reason_code,mqtt.disconnect.reason_code,Target,TAG,Des
2861,1.372763,0,0,0,2755,43,162,10,2,,,,,,,65526,38,hospital/status/battery/sensor_rand_65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
2862,0.002827,0,0,1,2755,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,1,32,CONACKRemoved
2926,0.748961,0,0,0,2755,124,53,3,,FALSE,2,TRUE,,,,1,32,hospital/event/bp/sensor_rand_66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
2927,0.005454,0,0,1,2755,4,80,5,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
2931,0.005943,0,0,0,2755,2,98,6,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
2932,0.002133,0,0,1,2755,4,112,7,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
2989,0.358109,0,0,0,2755,43,162,10,2,,,,,,,65526,38,hospital/status/battery/sensor_rand_67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
2990,0.002247,0,0,1,2755,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,1,32,CONACKRemoved
3136,1.402863,0,0,0,2755,43,162,10,2,,,,,,,65526,38,hospital/status/battery/sensor_rand_68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
3138,0.002703,0,0,1,2755,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,1,32,CONACKRemoved
3329,1.541684,0,0,0,2755,124,52,3,,FALSE,2,FALSE,,,,1,32,hospital/event/bp/sensor_rand_69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
3330,0.002906,0,0,1,2755,4,80,5,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
3332,0.004504,0,0,0,2755,2,98,6,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
3333,0.002012,0,0,1,2755,4,112,7,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,CONACKRemoved
